99, 2396.8799522365707
101.99999999999994, 2473.200294151693
104.99999999999994, 2543.9743641089717
108, 2614.8640737902606
111, 2685.753753500968
113.99999999999994, 2756.6434332162735
116.99999999999994, 2827.5331129315773
120, 2898.422792646883
122.99999999999994, 2969.3124723621877
126, 3040.2021520774924
128.99999999999994, 3111.0918317927963
131.99999999999994, 3181.981511508103
135, 3252.8711912234066
137.99999999999994, 3323.7608709387177
140.99999999999994, 3394.650548541833
144, 3465.569936190109
146.99999999999994, 3531.5877506587112
150, 3596.4014186305776
152.99999999999994, 3667.727002571747
155.99999999999994, 3728.3749336727433
159, 3788.946730530388
161.99999999999994, 3855.9233972263846
164.99999999999994, 3920.0388507143953
168, 3980.855237653768
170.99999999999994, 4041.655484122105
174, 4106.643278447707
176.99999999999994, 4172.800558656331
179.99999999999994, 4233.321515325978
183, 4295.239538566148
186.00000000000006, 4364.654035743942
189.00000000000006, 4425.291523496684
191.99999999999994, 4485.526650347664
195.00000000000006, 4556.695664272154
198.00000000000006, 4617.325877981913
200.99999999999994, 4689.912198437345
204.00000000000006, 4764.0539878275695
206.99999999999994, 4845.849019663457
210.00000000000006, 4917.024168428818
213.00000000000006, 4997.590637428053
215.99999999999994, 5078.836132776396
219.00000000000006, 5160.654578860762
222.00000000000006, 5230.414657108833
224.99999999999994, 5307.005281482109
228.00000000000006, 5383.099370892373
231.00000000000006, 5453.99903192573
234.00000000000006, 5524.888711070216
237.00000000000006, 5595.778390785492
239.99999999999994, 5666.668070495318
243.00000000000006, 5737.55780064021
246.00000000000006, 5808.084333767053
248.99999999999994, 5883.830489415211
252.00000000000006, 5950.226778855282
255.00000000000006, 6021.116432316881
257.99999999999994, 6092.547304536582
261.00000000000006, 6160.527474363805
263.99999999999994, 6233.785714839594
267.00000000000006, 6304.67518792109
