Accuracy
ab,0.6878487838533393,0.48750481766151327,0.6241884400299319,0.5131859339481006,0.513110794128368,0.3696976196376979,0.4633227377397298,0.4656769464329766,1.646215133831288,0.7020612569520275
ai,0.2316835241835522,0.2221759742900881,0.2510552843780929,0.22837188367268021,0.21746348208454355,0.1944920166309316,0.22200726722623412,0.21527644061000642,0.8602331449460608,0.329554187033562
bh,0.4521140325945295,0.30266129751000054,0.47875589710176863,0.22885676959928034,0.4025585346595035,0.27924049511877325,0.6678306769608766,0.3817292143643136,1.592503367821457,0.6050937404409815
bi,0.3728064573749269,0.2559458881744654,0.34865078532669624,0.22991478954471303,0.28179602099759726,0.2267307080537212,0.24405717069627386,0.28626645163661735,0.5503660229914834,0.611965523166931
ee,0.3386409909351862,0.44244637365727824,0.4278974035899998,0.5423533068431038,0.7166524335590911,0.7546944033034714,1.0046687814256954,0.35731419420099647,4.002174931608506,3.5165065499339683
fb,0.3263464420850039,0.24370405835662787,0.3283626486677585,0.2571318798986982,0.2590946330411365,0.27889474702410044,0.24542024242565388,0.34890541993527696,0.6055284674251772,0.4058217391390894
hj2,0.4395663036817076,0.36557710439675806,0.41243778231582906,0.3670634473183092,0.3455744090358048,0.29181821475938063,0.5721116699687507,0.2939764454085377,2.8643931340694357,0.5314290635567823
hj,0.41740469434549343,0.3546980665608261,0.39833872969611933,0.35888792498553473,0.3129427162319411,0.1997016240625888,0.1859573164940083,0.21119186468789927,1.3420347388872884,0.45450693256549035
jd,0.46643435996580224,0.4548524562244218,0.4961780128900426,0.4707454867521254,0.41792337292475595,0.5183538739236767,0.6899027671333056,0.7338946357166931,1.4840408114635546,0.7332692240040248
""
Uniformity
ab,0.2638149367251996,0.25030720043228877,0.29007569003981937,0.21695557833602558,0.1507432635948538,0.1696047673977086,0.1823627744670655,0.19867556001994324,0.30378487649134317,0.25227480474300484
ai,0.12373155654769619,0.1206142494688546,0.11844195449213349,0.12472998529013345,0.09822891019177077,0.10918058648007195,0.1043221168850882,0.11572942643589532,0.13024388051156535,0.17975257093042912
bh,0.2933116244204179,0.28781431046383393,0.29998092019016925,0.24011066329394065,0.2778119517679353,0.30069191541813073,0.2868279358636488,0.31030022026231724,0.35073861244635557,0.3348618687306166
bi,0.13284182239072226,0.13312975407582656,0.1466924897236632,0.14175379847610609,0.16514201129701436,0.14120258574167477,0.15389397687423306,0.16426830744460505,0.1663989475936701,0.22283703264028015
ee,0.4863666158971948,0.47712022150295375,0.4202575939518051,0.4135883971167722,0.42970024200579054,0.4810033249072914,0.5428621351013548,0.5471517008066378,1.2535776523569722,1.0139061171220662
fb,0.21109458172947618,0.19623250370043432,0.1977222425780383,0.1798512407325417,0.15495262332138657,0.13292363847489913,0.13620856923542984,0.14539701719195108,0.16468945710674024,0.2028064220732129
hj2,0.2589666497412212,0.24677195816190708,0.23539691381745542,0.23531266349669536,0.22489803849239082,0.22073143565991676,0.21764722561062746,0.17245625121323527,0.4068589991115519,0.1733110414753561
hj,0.17826513012184986,0.16970223252404243,0.18049891754647135,0.1753996829331424,0.15405386563468546,0.17586187364334888,0.1508367002717029,0.14037253658223495,0.24221026684511388,0.21429762735281524
jd,0.18447052188636642,0.17813702480552585,0.18345541469235752,0.1510018988535696,0.1577257940286421,0.16298896995424572,0.17858509627116803,0.2521646262283668,0.2585126988826734,0.2816197284848935
